real_name,obj1,obj2,obj1_sd,obj2_sd
gen=22_member=48_pso,-9.16881,1.04079,0,0
gen=27_member=190_pso,-8.05792,3.27308,0,0
gen=30_member=290_pso,-8.38071,1.48848,0,0
gen=31_member=313_pso,-7.88383,6.12616,0,0
gen=33_member=380_pso,-6.06153,6.85551,0,0
gen=34_member=401_pso,-7.28,1.53446,0,0
gen=34_member=421_pso,-9.32004,0.76439,0,0
gen=35_member=434_pso,-6.97092,1.07659,0,0
gen=37_member=494_pso,-5.76857,12.8287,0,0
gen=37_member=500_pso,-7.21482,2.2238,0,0
gen=38_member=533_pso,-8.03521,3.47504,0,0
gen=38_member=540_pso,-6.21128,12.8425,0,0
gen=39_member=550_pso,-9.70677,0.323689,0,0
gen=39_member=551_pso,-7.87521,2.17069,0,0
gen=39_member=561_pso,-9.30164,0.414455,0,0
gen=39_member=572_pso,-7.026,6.2056,0,0
gen=39_member=574_pso,-8.30186,2.78713,0,0
gen=40_member=593_pso,-8.93984,1.11192,0,0
gen=40_member=598_pso,-5.72024,13.2557,0,0
gen=40_member=599_pso,-7.91527,6.0712,0,0
