real_name,obj1,obj2,obj1_sd,obj2_sd
gen=2_member=51_pso,-7.92441,-3.42081,0.0443576,1.07586
gen=2_member=49_pso,-6.5384,-6.12065,0.0701144,1.81805
gen=2_member=47_pso,-8.24896,0.998169,0.0546355,1.62679
gen=2_member=44_pso,-7.2645,-6.9971,0.0449437,1.14319
gen=1_member=17_pso,-6.08486,-7.79514,0.0754107,1.8224
gen=1_member=31_pso,-6.93967,-7.1943,0.0573493,1.51778
gen=1_member=29_pso,-8.14357,0.932925,0.0433019,0.900527
gen=0_training=15,-6.30661,-6.98287,0,0
gen=2_member=68_pso,-6.36074,-6.40136,0.0745051,1.92985
gen=1_member=32_pso,-8.21886,2.41943,0.0541867,1.61893
