real_name,obj1,obj2,obj1_sd,obj2_sd
gen=5_member=130_pso,-4.86198,-3.26172,0.0683585,1.561
gen=5_member=131_pso,-5.1145,-4.72457,0.0658583,1.27903
gen=5_member=132_pso,-6.62936,1.97589,0.0461866,0.831576
gen=5_member=133_pso,-6.72604,4.25292,0.0571972,1.65346
gen=5_member=134_pso,-7.25729,-4.60251,0.049335,1.06921
gen=5_member=135_pso,-4.5015,4.53727,0.0663358,1.3879
gen=5_member=136_pso,-7.0343,-7.41799,0.0416284,0.941528
gen=5_member=137_pso,-5.12503,-4.88741,0.0712661,1.3385
gen=5_member=138_pso,-6.21506,7.07664,0.0676662,2.01475
gen=5_member=139_pso,-8.03633,2.98312,0.0508427,1.39651
gen=5_member=140_pso,-6.3583,-4.43183,0.0687344,1.67632
gen=5_member=141_pso,-4.57598,4.94042,0.106766,2.24468
gen=5_member=142_pso,-6.03048,1.36057,0.075477,2.04922
gen=5_member=143_pso,-5.74585,0.298774,0.0606261,1.28537
gen=5_member=144_pso,-5.43022,3.22291,0.0894344,2.22614
gen=5_member=145_pso,-8.11255,4.38774,0.045746,1.21195
gen=5_member=146_pso,-6.98422,-6.3352,0.0576386,1.48461
gen=5_member=147_pso,-8.3168,2.5727,0.0525687,1.58472
gen=5_member=148_pso,-7.68381,3.76945,0.0444363,0.946774
gen=5_member=149_pso,-5.66495,-6.54103,0.0825766,1.90846
gen=5_member=150_pso,-2.99014,1.13786,0.456259,4.07066
gen=5_member=151_pso,-5.25254,-4.98493,0.0489517,1.02726
gen=5_member=152_pso,-3.78804,9.69873,0.0603114,1.23349
gen=5_member=153_pso,-8.15375,-0.619624,0.0444287,0.956274
gen=5_member=154_pso,-5.12122,3.54401,0.0815611,1.75334
gen=5_member=155_pso,-7.62252,-5.29056,0.0409049,0.88109
gen=5_member=156_pso,-7.02274,7.77441,0.0478428,1.00097
gen=5_member=157_pso,-7.49218,-0.228105,0.0448179,0.913459
gen=5_member=158_pso,-8.17851,3.32294,0.0514567,1.49256
gen=5_member=159_pso,-5.67332,-6.03163,0.0429039,0.741774
