real_name,obj1,obj2,obj1_sd,obj2_sd
gen=13_member=370_pso,-6.84398,-7.91302,0.0436266,0.947304
gen=13_member=371_pso,-7.03429,-7.6391,0.0498508,1.29734
gen=13_member=372_pso,-7.57067,-4.36939,0.0412018,0.673491
gen=13_member=373_pso,-5.39619,-6.19147,0.0652418,1.29407
gen=13_member=374_pso,-8.20339,0.944724,0.0548805,1.63225
gen=13_member=375_pso,-8.01992,4.05641,0.0436645,1.08435
gen=13_member=376_pso,-7.62902,-4.34672,0.0452778,1.20997
gen=13_member=377_pso,-7.56144,-5.76001,0.0416658,1.01823
gen=13_member=378_pso,-8.18808,4.47485,0.0473051,1.35795
gen=13_member=379_pso,-8.27577,0.713827,0.0512269,1.43487
gen=13_member=380_pso,-6.55791,-6.87357,0.0699153,1.8384
gen=13_member=381_pso,-6.4008,-7.83172,0.0707544,1.81718
gen=13_member=382_pso,-8.27747,1.55977,0.0491889,1.33844
gen=13_member=383_pso,-6.95704,-6.13643,0.0392349,0.70904
gen=13_member=384_pso,-7.25116,8.56754,0.0445453,0.804663
gen=13_member=385_pso,-4.49591,0.893025,0.045352,0.814888
gen=13_member=386_pso,-6.94624,-7.82392,0.0443923,1.04045
gen=13_member=387_pso,-8.19251,-0.0887307,0.0534289,1.55005
gen=13_member=388_pso,-8.08702,-1.94604,0.0460807,1.11299
gen=13_member=389_pso,-6.59683,-8.21448,0.0613231,1.56662
gen=13_member=390_pso,-8.30225,1.76767,0.0541616,1.62971
gen=13_member=391_pso,-8.10958,4.9671,0.0455586,1.28608
gen=13_member=392_pso,-5.10989,-3.8934,0.075306,1.81605
gen=13_member=393_pso,-6.37247,-5.26184,0.0423067,0.652738
gen=13_member=394_pso,-6.39033,-8.20077,0.0669999,1.67432
gen=13_member=395_pso,-4.26553,-0.686922,0.07536,1.19605
gen=13_member=396_pso,-5.27309,-5.58325,0.0649442,1.28444
gen=13_member=397_pso,-6.57068,-8.41881,0.054211,1.27489
gen=13_member=398_pso,-7.042,-7.09643,0.0539361,1.41556
gen=13_member=399_pso,-7.63734,-5.3547,0.0417055,1.00692
