real_name,x1,x2
gen=10_member=280_pso,-2.69066,-0.837081
gen=10_member=281_pso,-2.23393,-0.803272
gen=10_member=282_pso,0.137538,-0.789963
gen=10_member=283_pso,-2.73604,0.398813
gen=10_member=284_pso,0.464793,-0.231784
gen=10_member=285_pso,3.34238,0.0311914
gen=10_member=286_pso,-3.12808,-0.682053
gen=10_member=287_pso,-1.59032,-0.888106
gen=10_member=288_pso,-2.55276,-0.969361
gen=10_member=289_pso,-1.87624,-0.502015
gen=10_member=290_pso,-0.254285,0.0723773
gen=10_member=291_pso,0.540969,-0.374441
gen=10_member=292_pso,-0.230307,0.308949
gen=10_member=293_pso,0.371379,0.0478197
gen=10_member=294_pso,-2.51413,-0.358283
gen=10_member=295_pso,-0.709056,-0.429974
gen=10_member=296_pso,-0.913509,0.308725
gen=10_member=297_pso,-1.15701,-0.582983
gen=10_member=298_pso,-1.94645,-0.784824
gen=10_member=299_pso,-0.840757,-0.17726
gen=10_member=300_pso,-2.58613,0.16633
gen=10_member=301_pso,-2.65064,-0.112131
gen=10_member=302_pso,-3.78833,-0.516184
gen=10_member=303_pso,-2.11124,1.44044
gen=10_member=304_pso,-2.23651,-0.624665
gen=10_member=305_pso,0.393621,-0.0691204
gen=10_member=306_pso,-2.55851,0.0204101
gen=10_member=307_pso,-0.383839,-0.368175
gen=10_member=308_pso,-4.95925,-1.05683
gen=10_member=309_pso,-0.595378,-0.688353
