real_name,obj1,obj2,obj1_sd,obj2_sd
gen=15_member=430_pso,-5.90869,-7.27984,0.0799932,1.9068
gen=15_member=431_pso,-4.82568,-3.22903,0.0646124,1.37378
gen=15_member=432_pso,-8.06802,-0.724143,0.0409275,0.639171
gen=15_member=433_pso,-5.84841,-7.63845,0.0741862,1.65499
gen=15_member=434_pso,-7.23547,-7.07073,0.0426204,1.06113
gen=15_member=435_pso,-8.2087,2.04178,0.054604,1.6298
gen=15_member=436_pso,-8.26969,3.7195,0.0502136,1.51373
gen=15_member=437_pso,-8.31539,2.13364,0.0522665,1.54713
gen=15_member=438_pso,-8.06301,-1.83294,0.0499394,1.37327
gen=15_member=439_pso,-6.36596,-8.1925,0.0675734,1.68278
gen=15_member=440_pso,-8.26553,0.922109,0.054127,1.60113
gen=15_member=441_pso,-7.86879,-3.76607,0.0446782,1.12743
gen=15_member=442_pso,-8.23349,2.96901,0.053123,1.58932
gen=15_member=443_pso,-7.34664,-6.71815,0.0425084,1.06726
gen=15_member=444_pso,-6.80775,-7.42156,0.0395447,0.678144
gen=15_member=445_pso,-8.30741,1.80413,0.0538898,1.61822
gen=15_member=446_pso,-8.09621,-1.85362,0.0469996,1.17521
gen=15_member=447_pso,-8.19077,0.308364,0.0450919,1.01856
gen=15_member=448_pso,-7.03977,-5.87475,0.039941,0.790417
gen=15_member=449_pso,-6.77693,-7.51064,0.0617146,1.63924
gen=15_member=450_pso,-7.98331,-1.93572,0.0395946,0.503262
gen=15_member=451_pso,-7.15103,-5.17102,0.0415425,0.910657
gen=15_member=452_pso,-8.1899,0.856523,0.0448593,1.01747
gen=15_member=453_pso,-7.92619,-3.31988,0.0455713,1.15931
gen=15_member=454_pso,-6.15643,-8.30428,0.0628915,1.39834
gen=15_member=455_pso,-7.32957,-4.75554,0.047282,0.995283
gen=15_member=456_pso,-7.43002,-6.29089,0.0429669,1.03992
gen=15_member=457_pso,-6.6419,-8.02069,0.0624945,1.62839
gen=15_member=458_pso,-8.28175,0.995669,0.0505172,1.40025
gen=15_member=459_pso,-8.28953,1.48821,0.0501913,1.39782
