real_name,x1,x2
gen=16_member=460_pso,-1.60148,0.0682372
gen=16_member=461_pso,-2.5231,-1.20672
gen=16_member=462_pso,-1.06023,-0.552767
gen=16_member=463_pso,0.497637,-0.434135
gen=16_member=464_pso,-0.838031,-0.113628
gen=16_member=465_pso,-2.20771,-0.157831
gen=16_member=466_pso,0.303357,0.0651791
gen=16_member=467_pso,-0.345874,-0.20413
gen=16_member=468_pso,-3.70908,-0.489716
gen=16_member=469_pso,-0.285359,-0.13089
gen=16_member=470_pso,-2.71035,-0.459239
gen=16_member=471_pso,-0.733095,0.335024
gen=16_member=472_pso,-3.47248,-0.308722
gen=16_member=473_pso,-1.09058,0.181467
gen=16_member=474_pso,-0.847901,-0.44282
gen=16_member=475_pso,-0.777676,-0.739235
gen=16_member=476_pso,-2.827,0.0150214
gen=16_member=477_pso,-2.16437,-0.633124
gen=16_member=478_pso,-0.513337,0.191073
gen=16_member=479_pso,-0.356128,0.162131
gen=16_member=480_pso,-0.349439,-0.215493
gen=16_member=481_pso,-0.0288135,0.198513
gen=16_member=482_pso,-1.53671,-0.0908699
gen=16_member=483_pso,-2.81848,-0.486028
gen=16_member=484_pso,-0.354879,1.31148
gen=16_member=485_pso,0.373012,-0.472173
gen=16_member=486_pso,-1.05381,-0.0952669
gen=16_member=487_pso,-1.1591,0.170593
gen=16_member=488_pso,0.498808,1.44068
gen=16_member=489_pso,-1.53845,-0.121253
