real_name,obj1,obj2,obj1_sd,obj2_sd
gen=3_member=70_pso,-8.09209,3.86392,0.0475042,1.27565
gen=3_member=71_pso,-5.2741,-5.6314,0.0678922,1.33464
gen=3_member=72_pso,-7.2179,1.66991,0.052278,1.4238
gen=3_member=73_pso,-7.11678,-6.99871,0.0406722,0.920137
gen=3_member=74_pso,-4.07391,4.00479,0.23377,2.93067
gen=3_member=75_pso,-8.07344,4.73283,0.0453663,1.18743
gen=3_member=76_pso,-4.28347,3.95877,0.0648723,1.17507
gen=3_member=77_pso,-4.81252,-0.976595,0.0860628,2.13002
gen=3_member=78_pso,-4.45787,2.82676,0.122966,2.3047
gen=3_member=79_pso,-7.80137,4.43215,0.0409073,0.798291
gen=3_member=80_pso,-3.06103,16.7406,0.180247,2.15927
gen=3_member=81_pso,-5.02029,3.48283,0.0849428,1.7941
gen=3_member=82_pso,-5.0281,-4.35181,0.0704731,1.31116
gen=3_member=83_pso,-4.85046,2.15078,0.0872194,1.9975
gen=3_member=84_pso,-8.04761,2.07093,0.0527323,1.49546
gen=3_member=85_pso,-4.25491,1.59268,0.072122,1.67772
gen=3_member=86_pso,-5.2105,-3.43029,0.0731765,1.84079
gen=3_member=87_pso,-3.51192,1.26946,0.347338,3.67644
gen=3_member=88_pso,-7.92934,1.6257,0.0416191,0.805893
gen=3_member=89_pso,-2.51502,0.856911,0.797391,5.4614
gen=3_member=90_pso,-6.23975,0.30835,0.0637498,1.75133
gen=3_member=91_pso,-3.98223,5.33416,0.181772,2.65832
gen=3_member=92_pso,-4.12903,1.536,0.0824621,1.52773
gen=3_member=93_pso,-3.77899,2.47378,0.261817,2.94239
gen=3_member=94_pso,-3.69551,1.84718,0.28252,3.07467
gen=3_member=95_pso,-2.88052,1.23138,0.608341,5.23846
gen=3_member=96_pso,-5.88768,3.42087,0.0705527,1.7843
gen=3_member=97_pso,-5.48384,5.80786,0.0756205,1.72962
gen=3_member=98_pso,-7.99673,0.0105754,0.0533525,1.53862
gen=3_member=99_pso,-4.05934,1.61137,0.0748806,1.2978
