real_name,obj1,obj2,obj1_sd,obj2_sd
gen=13_member=371_pso,-7.03429,-7.6391,0.0498508,1.29734
gen=13_member=388_pso,-8.08702,-1.94604,0.0460807,1.11299
gen=11_member=318_pso,-6.15325,-8.2544,0.0663208,1.52353
gen=10_member=281_pso,-6.28997,-8.26063,0.0496836,0.92146
gen=8_member=241_pso,-7.46948,-5.62719,0.0431703,0.944231
gen=12_member=369_pso,-8.26234,0.432172,0.0509026,1.40922
gen=12_member=357_pso,-8.01415,-2.66509,0.0446814,1.04662
gen=12_member=348_pso,-8.12196,-1.42131,0.0451571,1.02471
gen=7_member=206_pso,-6.50462,-8.44342,0.0540881,1.23292
gen=6_member=182_pso,-6.02885,-7.29411,0.0794297,1.95336
gen=11_member=328_pso,-8.19987,-0.592983,0.0494043,1.30838
gen=5_member=147_pso,-8.3168,2.5727,0.0525687,1.58472
gen=11_member=324_pso,-6.83134,-7.41637,0.0602799,1.60194
gen=1_member=29_pso,-8.14357,0.932925,0.0433019,0.900527
gen=13_member=399_pso,-7.63734,-5.3547,0.0417055,1.00692
gen=11_member=321_pso,-7.40183,-6.47893,0.0429384,1.06113
gen=13_member=389_pso,-6.59683,-8.21448,0.0613231,1.56662
gen=9_member=250_pso,-6.96532,-7.63973,0.053478,1.40892
gen=8_member=248_pso,-7.3243,-6.69968,0.0418914,1.04494
gen=8_member=246_pso,-6.15731,-8.08433,0.0492703,0.846295
gen=7_member=214_pso,-7.63274,-5.38506,0.0416206,0.999479
gen=2_member=51_pso,-7.92441,-3.42081,0.0443576,1.07586
gen=13_member=397_pso,-6.57068,-8.41881,0.054211,1.27489
gen=13_member=379_pso,-8.27577,0.713827,0.0512269,1.43487
gen=12_member=344_pso,-8.01148,-2.67626,0.0458061,1.1322
gen=11_member=331_pso,-8.19334,-0.483243,0.0470123,1.14766
gen=11_member=330_pso,-7.23361,-7.02374,0.0463809,1.18649
gen=12_member=360_pso,-7.13179,-6.45325,0.0525452,1.33474
gen=12_member=354_pso,-6.80236,-6.74069,0.0630207,1.66005
gen=12_member=352_pso,-7.79737,-4.36527,0.0426521,1.01743
