real_name,obj1,obj2,obj1_sd,obj2_sd
gen=9_member=250_pso,-6.96532,-7.63973,0.053478,1.40892
gen=8_member=224_pso,-6.98994,-7.31659,0.0405752,0.857308
gen=7_member=214_pso,-7.63274,-5.38506,0.0416206,0.999479
gen=11_member=321_pso,-7.40183,-6.47893,0.0429384,1.06113
gen=7_member=206_pso,-6.50462,-8.44342,0.0540881,1.23292
gen=5_member=147_pso,-8.3168,2.5727,0.0525687,1.58472
gen=11_member=324_pso,-6.83134,-7.41637,0.0602799,1.60194
gen=11_member=328_pso,-8.19987,-0.592983,0.0494043,1.30838
gen=10_member=290_pso,-8.30177,1.37691,0.0522325,1.51366
gen=2_member=51_pso,-7.92441,-3.42081,0.0443576,1.07586
gen=10_member=299_pso,-8.01882,-2.4475,0.0478783,1.26567
gen=11_member=318_pso,-6.15325,-8.2544,0.0663208,1.52353
gen=9_member=272_pso,-7.70123,-3.75829,0.046739,1.27221
gen=10_member=281_pso,-6.28997,-8.26063,0.0496836,0.92146
gen=9_member=264_pso,-6.75515,-8.13788,0.0562684,1.44794
gen=11_member=310_pso,-7.85469,-3.81598,0.0449309,1.15013
gen=8_member=237_pso,-8.30506,1.47852,0.0528838,1.55353
gen=8_member=248_pso,-7.3243,-6.69968,0.0418914,1.04494
gen=8_member=246_pso,-6.15731,-8.08433,0.0492703,0.846295
gen=8_member=241_pso,-7.46948,-5.62719,0.0431703,0.944231
gen=5_member=155_pso,-7.62252,-5.29056,0.0409049,0.88109
gen=6_member=182_pso,-6.02885,-7.29411,0.0794297,1.95336
gen=1_member=29_pso,-8.14357,0.932925,0.0433019,0.900527
gen=11_member=338_pso,-6.49836,-7.89816,0.0678881,1.7592
gen=11_member=331_pso,-8.19334,-0.483243,0.0470123,1.14766
gen=5_member=153_pso,-8.15375,-0.619624,0.0444287,0.956274
gen=11_member=330_pso,-7.23361,-7.02374,0.0463809,1.18649
gen=6_member=161_pso,-8.30802,2.21828,0.0512534,1.49313
gen=2_member=44_pso,-7.2645,-6.9971,0.0449437,1.14319
gen=7_member=208_pso,-7.82707,-4.08696,0.0439457,1.09771
