real_name,obj1,obj2,obj1_sd,obj2_sd
gen=1_member=10_pso,-4.87095,-3.12554,0.0707915,1.69661
gen=1_member=11_pso,-3.62194,8.17968,0.0813975,1.61108
gen=1_member=12_pso,-4.79194,-2.13416,0.0539376,1.09083
gen=1_member=13_pso,-5.96753,9.04906,0.052135,0.996173
gen=1_member=14_pso,-4.73433,-2.83086,0.055373,0.934406
gen=1_member=15_pso,-7.61815,4.7162,0.0414215,0.824271
gen=1_member=16_pso,-5.78716,9.60471,0.0546062,1.30325
gen=1_member=17_pso,-6.08486,-7.79514,0.0754107,1.8224
gen=1_member=18_pso,-4.84335,-0.0912851,0.0513671,0.719729
gen=1_member=19_pso,-5.22639,6.64431,0.0846159,1.94659
gen=1_member=20_pso,-4.08147,2.68844,0.178384,2.64643
gen=1_member=21_pso,-7.55558,-0.9516,0.0427187,0.715464
gen=1_member=22_pso,-5.30599,8.8168,0.0771035,2.03335
gen=1_member=23_pso,-3.60255,12.5891,0.270373,3.44527
gen=1_member=24_pso,-4.66803,7.08594,0.152392,2.7837
gen=1_member=25_pso,-4.25567,1.64982,0.0663435,1.1144
gen=1_member=26_pso,-3.84448,1.78225,0.145471,2.26464
gen=1_member=27_pso,-3.07822,16.7315,0.160922,2.02028
gen=1_member=28_pso,-4.79222,-2.64242,0.0596256,1.05045
gen=1_member=29_pso,-8.14357,0.932925,0.0433019,0.900527
gen=1_member=30_pso,-2.58367,0.792012,0.343737,3.28308
gen=1_member=31_pso,-6.93967,-7.1943,0.0573493,1.51778
gen=1_member=32_pso,-8.21886,2.41943,0.0541867,1.61893
gen=1_member=33_pso,-8.1483,4.34045,0.0469167,1.3527
gen=1_member=34_pso,-3.1558,16.3688,0.200624,2.4627
gen=1_member=35_pso,-5.07252,0.37563,0.136241,2.84713
gen=1_member=36_pso,-5.82608,-0.13629,0.080525,2.13058
gen=1_member=37_pso,-5.25407,6.27563,0.0751661,1.93727
gen=1_member=38_pso,-5.25647,0.165505,0.0939602,2.40388
gen=1_member=39_pso,-5.52718,9.39072,0.0486869,0.994239
