real_name,obj1,obj2,obj1_sd,obj2_sd
gen=14_member=400_pso,-8.17792,-0.577677,0.0520804,1.47425
gen=14_member=401_pso,-4.95733,-3.62382,0.0615441,1.20334
gen=14_member=402_pso,-7.04476,-7.69044,0.0459106,1.14954
gen=14_member=403_pso,-7.99932,-2.07078,0.0402994,0.602632
gen=14_member=404_pso,-7.56747,-5.72939,0.0416593,1.01687
gen=14_member=405_pso,-7.97943,-2.23734,0.0499079,1.39107
gen=14_member=406_pso,-7.28555,-5.67358,0.041594,0.98952
gen=14_member=407_pso,-5.56546,-6.05771,0.0829262,1.91735
gen=14_member=408_pso,-7.53231,-5.76185,0.0417786,0.951174
gen=14_member=409_pso,-6.91026,-7.91435,0.052358,1.3582
gen=14_member=410_pso,-8.01959,-2.44032,0.0426214,0.86175
gen=14_member=411_pso,-6.13023,-8.24208,0.065974,1.49925
gen=14_member=412_pso,-4.42374,-1.07476,0.0423422,0.401276
gen=14_member=413_pso,-7.02813,-7.56912,0.0428052,1.00087
gen=14_member=414_pso,-8.09459,3.87026,0.047318,1.27008
gen=14_member=415_pso,-7.58256,7.43169,0.0386757,0.582809
gen=14_member=416_pso,-7.95921,4.14645,0.042314,0.99311
gen=14_member=417_pso,-6.95354,-7.87551,0.0502026,1.29088
gen=14_member=418_pso,-8.07922,-2.03087,0.0460699,1.11604
gen=14_member=419_pso,-6.57637,-8.24661,0.0614203,1.56058
gen=14_member=420_pso,-7.65226,3.39137,0.044998,0.981604
gen=14_member=421_pso,-7.11546,-7.5009,0.0449528,1.13077
gen=14_member=422_pso,-7.14889,5.48908,0.0508548,1.15038
gen=14_member=423_pso,-5.24295,-4.20067,0.0773378,1.88287
gen=14_member=424_pso,-8.00831,-2.05011,0.0501899,1.39989
gen=14_member=425_pso,-5.29455,-4.63262,0.0791102,1.88089
gen=14_member=426_pso,-7.32822,-6.78163,0.0425262,1.06803
gen=14_member=427_pso,-6.42962,-6.47146,0.0730492,1.90036
gen=14_member=428_pso,-8.16743,-0.861646,0.0463757,1.10449
gen=14_member=429_pso,-4.93405,-3.80665,0.0673991,1.33051
