real_name,obj1,obj2,obj1_sd,obj2_sd
gen=18_member=520_pso,-5.57874,-6.87712,0.0600507,1.16969
gen=18_member=521_pso,-8.00378,-1.9635,0.050541,1.4188
gen=18_member=522_pso,-7.74889,-3.82426,0.0464971,1.26129
gen=18_member=523_pso,-8.10107,3.53236,0.0498947,1.38172
gen=18_member=524_pso,-7.94902,-0.104483,0.05287,1.51226
gen=18_member=525_pso,-7.82968,-4.02036,0.0443985,1.1267
gen=18_member=526_pso,-7.76218,-3.88104,0.0390551,0.553779
gen=18_member=527_pso,-8.09527,-1.86313,0.046509,1.14057
gen=18_member=528_pso,-6.82103,-7.9892,0.0443928,0.97327
gen=18_member=529_pso,-5.57407,-6.66149,0.0798783,1.73755
gen=18_member=530_pso,-7.8333,-3.99989,0.0407223,0.805354
gen=18_member=531_pso,-8.13772,-1.37048,0.0469869,1.15777
gen=18_member=532_pso,-7.99891,-2.47639,0.0484928,1.30927
gen=18_member=533_pso,-7.39901,-6.31487,0.04169,1.04534
gen=18_member=534_pso,-5.39617,-4.73061,0.0798567,1.93629
gen=18_member=535_pso,-5.99347,-7.47237,0.0785851,1.89587
gen=18_member=536_pso,-7.16475,-7.25437,0.0476095,1.23095
gen=18_member=537_pso,-6.96736,-7.78669,0.0443424,1.04815
gen=18_member=538_pso,-7.81053,-4.05811,0.040135,0.743318
gen=18_member=539_pso,-7.13903,-7.00023,0.0505974,1.31132
gen=18_member=540_pso,-6.95584,-7.18507,0.056795,1.50173
gen=18_member=541_pso,-6.45433,-7.69421,0.0703648,1.82741
gen=18_member=542_pso,-7.98757,-2.74033,0.042122,0.836699
gen=18_member=543_pso,-7.44439,-5.75229,0.042166,1.06823
gen=18_member=544_pso,-8.21969,2.47158,0.0541076,1.61645
gen=18_member=545_pso,-5.49431,-6.36036,0.0800666,1.71735
gen=18_member=546_pso,-6.27443,-8.29143,0.0665183,1.59455
gen=18_member=547_pso,-5.43727,-6.07943,0.0804051,1.72111
gen=18_member=548_pso,-7.74934,-4.69131,0.0419949,0.987558
gen=18_member=549_pso,-8.2028,2.11322,0.0544801,1.62282
