real_name,obj1,obj2,obj1_sd,obj2_sd
gen=11_member=310_pso,-7.85469,-3.81598,0.0449309,1.15013
gen=11_member=311_pso,-7.78206,1.10603,0.0502955,1.34125
gen=11_member=312_pso,-5.62184,-6.88839,0.0541139,1.00524
gen=11_member=313_pso,-7.98229,1.15019,0.0528683,1.49826
gen=11_member=314_pso,-5.82824,-6.931,0.0432115,0.591725
gen=11_member=315_pso,-8.14688,3.12871,0.0518258,1.48839
gen=11_member=316_pso,-5.4075,-5.7739,0.081152,1.77788
gen=11_member=317_pso,-4.97203,-3.70092,0.0610474,1.20422
gen=11_member=318_pso,-6.15325,-8.2544,0.0663208,1.52353
gen=11_member=319_pso,-8.05331,-0.884419,0.0528554,1.52593
gen=11_member=320_pso,-5.82083,-7.1587,0.0459332,0.692431
gen=11_member=321_pso,-7.40183,-6.47893,0.0429384,1.06113
gen=11_member=322_pso,-7.76633,-3.1846,0.0481298,1.33003
gen=11_member=323_pso,-7.59412,1.10675,0.0481743,1.20523
gen=11_member=324_pso,-6.83134,-7.41637,0.0602799,1.60194
gen=11_member=325_pso,-5.9814,-7.44365,0.078822,1.89874
gen=11_member=326_pso,-8.27013,3.67858,0.0507131,1.54093
gen=11_member=327_pso,-4.89963,-3.66343,0.0642898,1.09434
gen=11_member=328_pso,-8.19987,-0.592983,0.0494043,1.30838
gen=11_member=329_pso,-8.1718,3.23739,0.0460315,1.19691
gen=11_member=330_pso,-7.23361,-7.02374,0.0463809,1.18649
gen=11_member=331_pso,-8.19334,-0.483243,0.0470123,1.14766
gen=11_member=332_pso,-5.3628,-5.62837,0.0503448,1.00399
gen=11_member=333_pso,-5.73177,-5.54504,0.0817112,2.0187
gen=11_member=334_pso,-6.89812,-7.89802,0.0533877,1.39204
gen=11_member=335_pso,-8.18464,1.1306,0.0548985,1.63122
gen=11_member=336_pso,-5.03666,-4.12085,0.072634,1.5727
gen=11_member=337_pso,-8.01535,-1.93859,0.0504854,1.41387
gen=11_member=338_pso,-6.49836,-7.89816,0.0678881,1.7592
gen=11_member=339_pso,-7.77956,3.9723,0.0449532,1.00035
