real_name,obj1,obj2,obj1_sd,obj2_sd
gen=8_member=248_pso,-7.3243,-6.69968,0.0418914,1.04494
gen=8_member=246_pso,-6.15731,-8.08433,0.0492703,0.846295
gen=7_member=206_pso,-6.50462,-8.44342,0.0540881,1.23292
gen=8_member=241_pso,-7.46948,-5.62719,0.0431703,0.944231
gen=8_member=237_pso,-8.30506,1.47852,0.0528838,1.55353
gen=8_member=230_pso,-5.8878,-7.58503,0.0766151,1.76107
gen=7_member=214_pso,-7.63274,-5.38506,0.0416206,0.999479
gen=5_member=153_pso,-8.15375,-0.619624,0.0444287,0.956274
gen=5_member=147_pso,-8.3168,2.5727,0.0525687,1.58472
gen=4_member=118_pso,-6.73947,-8.20779,0.055301,1.40457
gen=2_member=51_pso,-7.92441,-3.42081,0.0443576,1.07586
gen=8_member=234_pso,-7.96656,-2.6542,0.0405749,0.674069
gen=8_member=224_pso,-6.98994,-7.31659,0.0405752,0.857308
gen=6_member=160_pso,-6.70021,-6.7129,0.0660956,1.74052
gen=6_member=170_pso,-6.08622,-8.00784,0.0502533,0.868899
gen=6_member=161_pso,-8.30802,2.21828,0.0512534,1.49313
gen=7_member=208_pso,-7.82707,-4.08696,0.0439457,1.09771
gen=5_member=155_pso,-7.62252,-5.29056,0.0409049,0.88109
gen=2_member=47_pso,-8.24896,0.998169,0.0546355,1.62679
gen=2_member=44_pso,-7.2645,-6.9971,0.0449437,1.14319
gen=1_member=31_pso,-6.93967,-7.1943,0.0573493,1.51778
gen=1_member=29_pso,-8.14357,0.932925,0.0433019,0.900527
gen=7_member=193_pso,-7.26387,-6.94593,0.0422364,1.0501
gen=6_member=183_pso,-7.95972,-2.57766,0.0400887,0.611342
gen=4_member=106_pso,-6.95408,-6.79459,0.0390845,0.725639
gen=3_member=98_pso,-7.99673,0.0105754,0.0533525,1.53862
gen=6_member=182_pso,-6.02885,-7.29411,0.0794297,1.95336
gen=6_member=181_pso,-7.79645,-4.22823,0.0441417,1.12398
gen=6_member=175_pso,-8.30781,2.39777,0.0512131,1.49946
gen=8_member=242_pso,-7.59186,-4.94791,0.0409579,0.772569
