generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=5_member=147_pso,-9.81508,0.188966,1,1e+30,126.326,126.326,1,-999
0,gen=0_training=15,-6.30661,-6.98287,1,1e+30,52.1173,52.1173,1,-999
0,gen=19_member=556_pso,-7.93697,-3.654,1,1.21823,94.1812,94.1812,1,-999
0,gen=12_member=357_pso,-8.34959,-2.42207,1,0.498398,113.237,113.237,1,-999
0,gen=11_member=328_pso,-8.90203,-0.27136,1,0.478028,120.321,120.321,1,-999
0,gen=15_member=446_pso,-8.56961,-1.37278,1,0.303741,120.25,120.25,1,-999
0,gen=18_member=531_pso,-8.66975,-0.898147,1,0.248324,120.279,120.279,1,-999
0,gen=22_member=48_pso,-9.16881,1.04079,4,-999,120.326,120.326,1,-999
0,gen=27_member=190_pso,-8.05792,3.27308,6,1e+30,74.2561,74.2561,1,-999
0,gen=30_member=290_pso,-8.38071,1.48848,5,1e+30,104.296,104.296,1,-999
0,gen=31_member=313_pso,-7.88383,6.12616,8,-999,52.1678,52.1678,1,-999
0,gen=33_member=380_pso,-6.06153,6.85551,9,1e+30,18.1476,18.1476,1,-999
0,gen=34_member=401_pso,-7.28,1.53446,6,1e+30,63.2561,63.2561,1,-999
0,gen=34_member=421_pso,-9.32004,0.76439,3,-999,123.321,123.321,1,-999
0,gen=35_member=434_pso,-6.97092,1.07659,5,1e+30,52.2382,52.2382,1,-999
0,gen=37_member=494_pso,-5.76857,12.8287,10,-999,0.0860261,0.0860261,1,-999
0,gen=37_member=500_pso,-7.21482,2.2238,7,1e+30,52.296,52.296,1,-999
0,gen=38_member=533_pso,-8.03521,3.47504,7,1e+30,64.245,64.245,1,-999
0,gen=38_member=540_pso,-6.21128,12.8425,9,1e+30,0.0866298,0.0866298,1,-999
0,gen=39_member=550_pso,-9.70677,0.323689,2,-999,125.333,125.333,1,-999
