generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=5_member=147_pso,-9.81508,0.188966,1,1e+30,68.3308,68.3308,1,-999
0,gen=0_training=15,-6.30661,-6.98287,1,1e+30,49.1252,49.1252,1,-999
0,gen=19_member=556_pso,-7.93697,-3.654,1,0.97458,87.2243,87.2243,1,-999
0,gen=12_member=357_pso,-8.34959,-2.42207,1,0.45267,87.3007,87.3007,1,-999
0,gen=11_member=328_pso,-8.90203,-0.27136,1,0.458595,84.3665,84.3665,1,-999
0,gen=15_member=446_pso,-8.56961,-1.37278,1,0.303741,87.3255,87.3255,1,-999
0,gen=18_member=531_pso,-8.66975,-0.898147,1,0.114156,83.372,83.372,1,-999
0,gen=41_member=10_pso,-7.95885,-3.37077,1,0.28938,87.2395,87.2395,1,-999
0,gen=43_member=74_pso,-3.49461,3.64773,5,1e+30,17.1334,17.1334,1,-999
0,gen=43_member=79_pso,-7.10978,0.0720751,4,-999,64.2651,64.2651,1,-999
0,gen=44_member=121_pso,-9.14982,0.413351,2,0.909149,66.3665,66.3665,1,-999
0,gen=47_member=200_pso,-7.84073,-1.19847,2,1e+30,83.3132,83.3132,1,-999
0,gen=49_member=247_pso,-8.71703,-0.21184,2,1.70336,83.3635,83.3635,1,-999
0,gen=49_member=259_pso,-6.76314,8.06543,5,1e+30,0.101532,0.101532,1,-999
0,gen=51_member=318_pso,-9.03316,0.469771,3,1e+30,64.3633,64.3633,1,-999
0,gen=53_member=379_pso,-3.33832,4.21883,6,-999,0.131487,0.131487,1,-999
0,gen=54_member=394_pso,-7.77645,-0.00753958,3,1e+30,74.3152,74.3152,1,-999
0,gen=54_member=411_pso,-3.50136,4.27089,5,2,0.132691,0.132691,1,-999
0,gen=54_member=417_pso,-9.39668,0.671358,2,1e+30,64.3263,64.3263,1,-999
0,gen=55_member=426_pso,-8.67216,-0.7637,1,0.153601,83.382,83.382,1,-999
