real_name,x1,x2
gen=62_member=58_pso,-0.761373,-0.0748756
gen=65_member=152_pso,0.0025959,-0.0329497
gen=66_member=160_pso,-0.269029,-0.124406
gen=67_member=192_pso,0.163242,-0.588325
gen=71_member=330_pso,-0.683361,-0.0505667
gen=74_member=403_pso,-0.830493,-0.161655
gen=74_member=414_pso,-0.997448,0.0176779
gen=75_member=447_pso,-1.11283,-0.033117
gen=75_member=450_pso,0.370387,-0.598212
gen=77_member=507_pso,-1.00267,0.0473912
gen=78_member=513_pso,-0.406574,-0.250952
gen=78_member=538_pso,-0.451853,-0.115934
gen=79_member=548_pso,-0.296167,-0.151162
gen=79_member=549_pso,0.0519687,0.0178773
gen=79_member=562_pso,-0.42749,-0.175048
gen=79_member=569_pso,0.415531,-0.918018
gen=80_member=581_pso,-0.771758,-0.0139831
gen=80_member=582_pso,-0.689769,-0.0659178
gen=80_member=585_pso,-0.703471,-0.00499589
gen=80_member=591_pso,-0.683867,-0.00960306
