generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=62_member=58_pso,-8.58122,-1.20816,1,0.17511,0.408175,0.408175,1,-999
0,gen=65_member=152_pso,-9.93411,0.0735657,1,1e+30,22.3519,22.3519,1,-999
0,gen=66_member=160_pso,-9.42443,0.431582,3,1e+30,3.42211,3.42211,1,-999
0,gen=67_member=192_pso,-8.85051,-0.10066,1,0.85904,8.39109,8.39109,1,-999
0,gen=71_member=330_pso,-8.7193,-0.740008,2,0.965228,8.40191,8.40191,1,-999
0,gen=74_member=403_pso,-8.44327,-1.63642,1,0.660196,0.364793,0.364793,1,-999
0,gen=74_member=414_pso,-8.19123,-3.14899,1,0.780767,3.28301,3.28301,1,-999
0,gen=75_member=447_pso,-8.00383,-3.7529,1,1e+30,0.240291,0.240291,1,-999
0,gen=75_member=450_pso,-8.68734,0.306467,4,1e+30,0.41007,0.41007,1,-999
0,gen=77_member=507_pso,-8.1811,-3.13904,2,1e+30,2.28366,2.28366,1,-999
0,gen=78_member=513_pso,-9.08866,0.402835,4,2,0.427901,0.427901,1,-999
0,gen=78_member=538_pso,-9.10922,0.239636,3,1.71049,12.4221,12.4221,1,-999
0,gen=79_member=548_pso,-9.3566,0.451199,4,1e+30,0.430013,0.430013,1,-999
0,gen=79_member=549_pso,-9.89069,0.134595,2,1e+30,21.3586,21.3586,1,-999
0,gen=79_member=562_pso,-9.11751,0.337695,3,0.342014,4.43086,4.43086,1,-999
0,gen=79_member=569_pso,-8.17474,-1.70621,3,1e+30,0.341899,0.341899,1,-999
0,gen=80_member=581_pso,-8.56949,-1.37261,1,0.183388,0.397325,0.397325,1,-999
0,gen=80_member=582_pso,-8.70592,-0.756522,2,1.04765,8.4051,8.4051,1,-999
0,gen=80_member=585_pso,-8.68752,-0.936536,1,0.176805,8.43636,8.43636,1,-999
0,gen=80_member=591_pso,-8.72156,-0.809832,1,0.302883,10.4128,10.4128,1,-999
